_id , pccs1f30_name , other_name, RA , Dec , LII , BII , Detection pipeline flux density +/- err (mJy) , Aperture photometry flux density +/- err (mJy) , PSF fit flux density +/- err (mJy) , Gaussian fit flux density +/- err (mJy) , PositionError (arcmin) , Extended , Cirrus flag , External validation , ERCSC source name , Gaussian fit semimajor axis +/- err (arcmin) , Gaussian fit semiminor axis +/- err (arcmin) , Gaussian fit orientation +/- err (degrees) , Gaussian fit effective FWHM (arcmin)
750 , "PCCS1 030 G333.28+34.41 "  ,, 219.59292 , -22.08694 , 333.27802 , 34.407 , "1084.4+/-138.9" , "1295.3+/-578.9" , "1103.7+/-68" , "1382.6+/-107.8" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G333.26+34.43" , "46.5+/-4.2" , "34+/-3.1" , "79.8+/-10" , 39.8
751 , "PCCS1 030 G088.02+59.21 "  ,, 219.93458 , 49.93278 , 88.018 , 59.21 , "556.8+/-103.4" , "861.2+/-373.4" , "803.3+/-41.5" , "-" , 1.8 , "Not available" , 0 , 2 , " " , "-" , "-" , "-" , -9.9
752 , "PCCS1 030 G090.54+57.52 "  ,, 220.72667 , 52.01861 , 90.541 , 57.522 , "907.2+/-95.9" , "1247.1+/-237.3" , "1063.1+/-33.8" , "1400.9+/-50.5" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G090.56+57.49" , "44.3+/-1.9" , "35.8+/-1.5" , "42.3+/-6.9" , 39.8
753 , "PCCS1 030 G316.78-00.00 "  ,, 221.26292 , -59.78278 , 316.78299 , -0.002 , "3.7e+4+/-1457.8" , "1.1e+5+/-1.4e+4" , "9.3e+4+/-1900.1" , "2.2e+5+/-4936.4" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G316.75-00.04" , "78.9+/-2.5" , "43.7+/-1.4" , "159.3+/-1.4" , 58.7
754 , "PCCS1 030 G338.81+38.39 "  ,, 221.4675 , -16.38167 , 338.81201 , 38.39 , "706.5+/-120.7" , "990+/-588.1" , "885.1+/-71.4" , "1745.8+/-159.9" , 1.8 , "Yes" , 0 , 2 , " " , "70.4+/-8.4" , "38.7+/-4.8" , "29.2+/-5.9" , 52.2
755 , "PCCS1 030 G018.52+61.79 "  ,, 221.50958 , 17.28667 , 18.524 , 61.792 , "579.8+/-107.1" , "319.9+/-304.4" , "201.9+/-46.8" , "429.4+/-59.1" , 1.8 , "No" , 0 , 2 , " " , "53.2+/-0.8" , "21.4+/-3.6" , "108+/-6.1" , 33.7
756 , "PCCS1 030 G114.22+39.08 "  ,, 221.97958 , 76.01722 , 114.22 , 39.075 , "383.8+/-81.9" , "-" , "291.3+/-27.9" , "94.3+/-22.2" , 1.8 , "No" , 0 , 2 , " " , "22+/-5.3" , "16.1+/-3.9" , "8.3+/-30" , 18.8
757 , "PCCS1 030 G039.24+62.75 "  ,, 223.50625 , 26.75444 , 39.244 , 62.745 , "716.9+/-115.7" , "706.1+/-257.9" , "671.1+/-41.5" , "851.6+/-65.5" , 1.8 , "No" , 0 , 2 , " " , "44.3+/-3.9" , "31.2+/-2.7" , "57.5+/-8.8" , 37.2
758 , "PCCS1 030 G343.29+39.82 "  ,, 223.58958 , -13.23306 , 343.293 , 39.816 , "563.6+/-138.6" , "458+/-431.6" , "207.8+/-66" , "1585+/-223" , 1.8 , "Yes" , 0 , 1 , " " , "107.2+/-1.6" , "43+/-7.9" , "143.7+/-5.9" , 67.9
759 , "PCCS1 030 G328.22+18.94 "  ,, 223.61917 , -37.81083 , 328.22198 , 18.945 , "1402.8+/-120.3" , "1186.1+/-396.6" , "1292.5+/-43.3" , "1162.3+/-56" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G328.26+18.93" , "39.4+/-2.1" , "23.8+/-1.2" , "134.7+/-3.8" , 30.6
760 , "PCCS1 030 G329.87+20.54 "  ,, 224.33625 , -35.66083 , 329.871 , 20.54 , "1170.7+/-125.1" , "1167.8+/-353.3" , "1108.8+/-46.6" , "1325.4+/-70.4" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G329.89+20.55" , "46.3+/-2.8" , "28.1+/-1.7" , "148.6+/-4.2" , 36.1
761 , "PCCS1 030 G109.96+42.10 "  ,, 224.82 , 71.66361 , 109.963 , 42.096 , "958.5+/-78.7" , "653.4+/-311.8" , "791.5+/-31.8" , "782.6+/-45.6" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G109.95+42.08" , "33.1+/-2.1" , "27.3+/-1.7" , "117.9+/-12.2" , 30.1
762 , "PCCS1 030 G081.00+57.41 "  ,, 225.25917 , 47.79917 , 80.999 , 57.411 , "393.7+/-85.8" , "545.4+/-264.1" , "564.1+/-33.3" , "1036.6+/-79.6" , 1.8 , "Yes" , 0 , 2 , " " , "79.7+/-7.7" , "34.1+/-3.4" , "126.3+/-3.3" , 52.1
763 , "PCCS1 030 G327.59+14.56 "  ,, 225.73042 , -41.93556 , 327.586 , 14.556 , "1520.3+/-115.2" , "2488.8+/-348.4" , "2158.3+/-48" , "3074.6+/-81.8" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G327.62+14.56" , "48+/-1.5" , "35.5+/-1.1" , "160.1+/-3.6" , 41.3
764 , "PCCS1 030 G319.20-00.28 "  ,, 225.74 , -58.93417 , 319.20099 , -0.281 , "1.3e+4+/-2147.9" , "3.1e+4+/-1.1e+4" , "4.3e+4+/-1177.6" , "7.8e+4+/-4179.7" , 1.8 , "Yes" , 0 , 1 , " " , "101+/-4.3" , "40.7+/-3.2" , "3.2+/-2.5" , 64.1
765 , "PCCS1 030 G011.39+54.59 "  ,, 226.09667 , 10.50611 , 11.393 , 54.593 , "1022.2+/-114.7" , "1142.5+/-399.4" , "1087.6+/-51.3" , "1216.7+/-74.2" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G011.37+54.57" , "37.3+/-2.5" , "31.9+/-2.2" , "130.7+/-16" , 34.5
766 , "PCCS1 030 G320.11+00.81 "  ,, 226.23542 , -57.53583 , 320.10901 , 0.814 , "8524+/-1377.6" , "1.7e+4+/-9525.1" , "4.3e+4+/-1177.6" , "1149.7+/-1422.8" , 1.8 , "No" , 0 , 1 , " " , "17+/-21.6" , "15.3+/-19.4" , "115.1+/-118.5" , 16.1
767 , "PCCS1 030 G061.71+59.95 "  ,, 226.465 , 37.53417 , 61.709 , 59.951 , "484.2+/-102.7" , "295.2+/-286.5" , "-" , "317.5+/-46.7" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G061.61+59.98" , "32.7+/-5.2" , "25.6+/-4" , "6.8+/-24.2" , 28.9
768 , "PCCS1 030 G071.31+58.46 "  ,, 226.75583 , 42.66361 , 71.313 , 58.456 , "716.5+/-101.6" , "428.2+/-257.2" , "494.2+/-34.9" , "497+/-38" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G071.29+58.50" , "37.9+/-3.1" , "21.2+/-1.7" , "38.2+/-5.1" , 28.3
769 , "PCCS1 030 G343.71+35.13 "  ,, 226.77167 , -16.78333 , 343.711 , 35.132 , "970.6+/-106.1" , "577.7+/-352.2" , "710+/-52.9" , "1299+/-92.3" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G343.72+35.15" , "69.4+/-1.5" , "28.1+/-2.5" , "90.2+/-3.2" , 44.2
770 , "PCCS1 030 G324.39+07.15 "  ,, 227.16333 , -49.91444 , 324.38599 , 7.154 , "954.8+/-130.8" , "472+/-351.7" , "583.6+/-49.3" , "624.3+/-57.8" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G324.37+07.16" , "43.3+/-4.3" , "21.2+/-2.1" , "129+/-4.9" , 30.3
771 , "PCCS1 030 G320.23-00.26 "  ,, 227.44083 , -58.40944 , 320.229 , -0.262 , "1.5e+4+/-1308.6" , "4.6e+4+/-8954.7" , "4.3e+4+/-1177.6" , "-" , 1.8 , "Not available" , 0 , 1 , " " , "-" , "-" , "-" , -9.9
772 , "PCCS1 030 G353.90+42.96 "  ,, 227.7025 , -5.70861 , 353.89899 , 42.957 , "983.9+/-131.5" , "1208.2+/-438.6" , "891.5+/-56.1" , "1662.5+/-89.7" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G353.93+42.99" , "57.7+/-3.7" , "32+/-2.1" , "147.8+/-3.6" , 43
773 , "PCCS1 030 G351.30+40.13 "  ,, 228.22708 , -9.10222 , 351.30301 , 40.126 , "2514.5+/-125.3" , "2469.1+/-551.5" , "2345.8+/-52.1" , "2568.4+/-73.7" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G351.28+40.14" , "39.2+/-1.2" , "29.7+/-0.9" , "155.4+/-4.2" , 34.1
774 , "PCCS1 030 G350.58+39.17 "  ,, 228.46083 , -10.18417 , 350.582 , 39.169 , "977.6+/-135.1" , "522.1+/-341.1" , "2345.8+/-52.1" , "435.1+/-76.2" , 1.8 , "No" , 0 , 2 , " " , "30.9+/-5.7" , "20.2+/-3.7" , "151.6+/-16.5" , 25
775 , "PCCS1 030 G320.29-01.23 "  ,, 228.49167 , -59.2075 , 320.28799 , -1.226 , "7466.3+/-1318.3" , "2.2e+4+/-1.0e+4" , "4.3e+4+/-1177.6" , "1.1e+4+/-2843.9" , 1.8 , "No" , 0 , 1 , " " , "59.9+/-5.1" , "24.3+/-7.8" , "73.7+/-11.6" , 38.2
776 , "PCCS1 030 G326.30+08.43 "  ,, 228.63917 , -47.84056 , 326.30499 , 8.43 , "1237.1+/-128.9" , "1211.1+/-340.1" , "1043.1+/-48.8" , "1168.3+/-63.7" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G326.34+08.44" , "37.3+/-2.2" , "27.1+/-1.6" , "140.1+/-6.9" , 31.8
777 , "PCCS1 030 G048.37+58.45 "  ,, 228.83208 , 30.83444 , 48.372 , 58.449 , "495+/-115.5" , "801.5+/-433.3" , "722.5+/-49.6" , "-" , 1.8 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
778 , "PCCS1 030 G321.11-00.51 "  ,, 229.1125 , -58.16667 , 321.10699 , -0.507 , "1.8e+4+/-1480.7" , "3.5e+4+/-9770.2" , "4.3e+4+/-1177.6" , "4.2e+4+/-4405.6" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G321.06-00.49" , "85.7+/-12.5" , "35.2+/-4.8" , "14.4+/-4.4" , 54.9
779 , "PCCS1 030 G001.40+45.97 "  ,, 229.18917 , 0.24694 , 1.399 , 45.968 , "1393.8+/-119.2" , "1834.6+/-339.5" , "0.000+/-0.000" , "1923.4+/-83.1" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G001.39+45.98" , "38.8+/-1.9" , "35+/-1.7" , "0.4+/-17.5" , 36.9
780 , "PCCS1 030 G027.97+55.83 "  ,, 229.27917 , 19.50944 , 27.965 , 55.825 , "824.3+/-116.8" , "819.7+/-342" , "675.7+/-45.7" , "1195.3+/-74.3" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G027.92+55.88" , "59.5+/-4.3" , "27.7+/-2" , "176.4+/-3" , 40.6
781 , "PCCS1 030 G340.67+27.59 "  ,, 229.41292 , -24.36694 , 340.67499 , 27.588 , "2246.3+/-124.1" , "2031.3+/-297.1" , "1972.2+/-47.5" , "2082.1+/-58.3" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G340.66+27.59" , "37.3+/-1.1" , "27.3+/-0.8" , "155.9+/-3.6" , 31.9
782 , "PCCS1 030 G322.16+00.61 "  ,, 229.66542 , -56.65778 , 322.159 , 0.615 , "1.3e+4+/-938" , "1.9e+4+/-9274.8" , "1.1e+4+/-1679.4" , "1.5e+4+/-1189.6" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G322.13+00.61" , "35.4+/-3.1" , "30.3+/-2.7" , "74.4+/-21.3" , 32.8
783 , "PCCS1 030 G339.54+24.41 "  ,, 230.61208 , -27.52417 , 339.535 , 24.413 , "951.5+/-140.7" , "300.2+/-349.4" , "434.6+/-46.7" , "444.6+/-48.7" , 1.8 , "No" , 0 , 2 , " " , "28.9+/-3.3" , "21.8+/-2.5" , "179.8+/-15.9" , 25.1
784 , "PCCS1 030 G022.53+52.56 "  ,, 231.17583 , 15.33028 , 22.533 , 52.56 , "585.8+/-116.9" , "836.7+/-356.8" , "776.2+/-50.4" , "1036.7+/-83.7" , 1.8 , "No" , 0 , 2 , " " , "45.6+/-4.4" , "37.9+/-3.7" , "100.2+/-17.9" , 41.6
785 , "PCCS1 030 G016.43+50.49 "  ,, 231.27958 , 11.01111 , 16.432 , 50.492 , "543.5+/-104.6" , "259.5+/-558.7" , "131+/-64.1" , "565.6+/-93.6" , 1.8 , "No" , 0 , 2 , " " , "58.4+/-1.3" , "23.7+/-4.8" , "131.9+/-7.3" , 37.2
786 , "PCCS1 030 G103.04+43.86 "  ,, 231.4475 , 66.83389 , 103.037 , 43.859 , "341.1+/-80.7" , "357.5+/-163.8" , "424.5+/-26" , "746.9+/-55.6" , 1.8 , "Yes" , 0 , 2 , " " , "78+/-5.7" , "32.1+/-3" , "151.2+/-3.1" , 50
787 , "PCCS1 030 G350.42+34.33 "  ,, 231.68375 , -13.85556 , 350.418 , 34.332 , "503.5+/-106.5" , "697.9+/-379.8" , "393.1+/-44.4" , "1265.6+/-111" , 1.8 , "Yes" , 0 , 2 , " " , "76.8+/-8.9" , "36.1+/-4.1" , "110.9+/-4.4" , 52.7
788 , "PCCS1 030 G352.26+33.61 "  ,, 233.34125 , -13.33806 , 352.26099 , 33.606 , "449+/-103.3" , "773.4+/-312.9" , "504.8+/-44.4" , "1298.4+/-96.5" , 1.8 , "Yes" , 0 , 2 , " " , "85.5+/-3.2" , "34.9+/-3.4" , "142.7+/-3.2" , 54.7
789 , "PCCS1 030 G006.83+43.22 "  ,, 233.74625 , 1.54278 , 6.826 , 43.225 , "805+/-105.8" , "682.4+/-424.1" , "640.5+/-46.1" , "629.8+/-61.9" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G006.87+43.23" , "34.9+/-3.7" , "25.3+/-2.7" , "132.7+/-12.4" , 29.7
790 , "PCCS1 030 G338.66+17.72 "  ,, 234.59458 , -33.3225 , 338.66199 , 17.725 , "893.1+/-147.9" , "1695.2+/-604.1" , "1363.9+/-73.8" , "2496.8+/-141.8" , 1.8 , "No" , 0 , 2 , " " , "56.4+/-4.1" , "40.9+/-3.1" , "124.3+/-7.1" , 48
791 , "PCCS1 030 G336.29+14.54 "  ,, 234.805 , -37.23417 , 336.285 , 14.544 , "542.8+/-133.6" , "1086.2+/-587.1" , "1286.7+/-62.9" , "2591+/-166.2" , 1.8 , "Yes" , 0 , 0 , " " , "94.3+/-6.6" , "38.7+/-3.4" , "99.6+/-2.8" , 60.4
792 , "PCCS1 030 G359.09+36.63 "  ,, 235.06708 , -7.21722 , 359.09 , 36.635 , "585.4+/-119.9" , "589.4+/-503.5" , "605.7+/-47.9" , "1209.8+/-104.4" , 1.8 , "No" , 0 , 1 , " " , "77.9+/-2.7" , "31.7+/-3.6" , "24.3+/-3.8" , 49.7
793 , "PCCS1 030 G024.32+48.81 "  ,, 235.19208 , 14.79389 , 24.316 , 48.811 , "671.5+/-111.7" , "439.3+/-276.3" , "184.8+/-47.1" , "490.4+/-56.3" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G024.29+48.80" , "32.6+/-4" , "26.2+/-3.2" , "6.2+/-21.3" , 29.2
794 , "PCCS1 030 G326.60+00.62 "  ,, 236.07417 , -54.105 , 326.603 , 0.624 , "3.7e+4+/-2314.8" , "8.2e+4+/-2.8e+4" , "9.5e+4+/-3129.8" , "1.9e+5+/-1.4e+4" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G326.58+00.55" , "108.3+/-7.3" , "43.7+/-4.5" , "53.2+/-3.2" , 68.8
795 , "PCCS1 030 G081.85+49.38 "  ,, 236.29333 , 51.51889 , 81.846 , 49.385 , "334.1+/-77.6" , "420.8+/-264.8" , "676.4+/-36.2" , "959.9+/-109.7" , 1.8 , "Yes" , 0 , 2 , " " , "97.2+/-11.8" , "40+/-6.2" , "155.9+/-4.9" , 62.4
796 , "PCCS1 030 G326.28-00.46 "  ,, 236.78458 , -55.16083 , 326.28 , -0.462 , "1.5e+4+/-2795.7" , "7.6e+4+/-2.1e+4" , "9.3e+4+/-3349.8" , "1.2e+5+/-1.1e+4" , 1.8 , "Yes" , 0 , 0 , " " , "94+/-8.4" , "38.3+/-5.2" , "162.6+/-4.4" , 60
797 , "PCCS1 030 G080.28+49.05 "  ,, 237.33375 , 50.66028 , 80.278 , 49.046 , "724.3+/-83.8" , "715.5+/-235.4" , "676.4+/-36.2" , "878.8+/-52.5" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G080.34+49.06" , "43.4+/-3" , "32.1+/-2.2" , "155.3+/-8" , 37.3
798 , "PCCS1 030 G010.84+40.88 "  ,, 237.39125 , 2.59778 , 10.839 , 40.878 , "1596.9+/-132.2" , "1843.9+/-251.5" , "1685.2+/-43.6" , "1999.9+/-63.9" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G010.83+40.87" , "40.9+/-1.5" , "29.7+/-1.1" , "161.2+/-4" , 34.9
799 , "PCCS1 030 G308.26-22.04 "  ,, 237.55292 , -82.97389 , 308.25699 , -22.035 , "712.6+/-112" , "867.8+/-312.7" , "244.8+/-50" , "2529.7+/-129.3" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G308.23-22.02" , "97.6+/-7.7" , "44.2+/-3.3" , "113.1+/-2.4" , 65.7
800 , "PCCS1 030 G014.20+42.24 "  ,, 237.63792 , 5.44833 , 14.205 , 42.236 , "2643.5+/-128" , "2672.7+/-352.8" , "2582.6+/-45" , "2763.4+/-66.3" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G014.23+42.23" , "36.6+/-1" , "30.1+/-0.8" , "169.2+/-4.9" , 33.2
801 , "PCCS1 030 G005.03+36.90 "  ,, 237.92833 , -3.39528 , 5.032 , 36.902 , "564.7+/-110.5" , "1010.5+/-336.2" , "827.2+/-52.8" , "3693.3+/-247.6" , 1.8 , "Yes" , 0 , 0 , " " , "102.2+/-9.5" , "52.3+/-5.2" , "42.7+/-3.5" , 73.1
802 , "PCCS1 030 G326.24-01.74 "  ,, 238.14833 , -56.185 , 326.23999 , -1.742 , "2.6e+4+/-3347.5" , "3.6e+4+/-6823.2" , "5.1e+4+/-3910.3" , "2.3e+4+/-2127.6" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G326.23-01.77" , "34+/-3.4" , "26.8+/-2.6" , "146.7+/-15.7" , 30.2
803 , "PCCS1 030 G327.28-00.54 "  ,, 238.22375 , -54.59333 , 327.28101 , -0.537 , "4.6e+4+/-2787.2" , "8.3e+4+/-4.5e+4" , "9.3e+4+/-3349.8" , "2.1e+5+/-9953.7" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G327.28-00.58" , "76.4+/-5.2" , "45.9+/-3.3" , "172.1+/-3.5" , 59.2
804 , "PCCS1 030 G023.84+45.26 "  ,, 238.37125 , 12.99778 , 23.845 , 45.255 , "819.1+/-101.8" , "1025.8+/-282.4" , "865.9+/-44.2" , "993.5+/-62.5" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G023.89+45.28" , "38.8+/-2.7" , "32+/-2.3" , "24.8+/-13.2" , 35.2
805 , "PCCS1 030 G347.67+22.35 "  ,, 238.43833 , -24.28389 , 347.673 , 22.351 , "681.4+/-139.1" , "382.7+/-524.2" , "832.2+/-75" , "845.7+/-107.1" , 1.8 , "No" , 0 , 2 , " " , "61.8+/-1.7" , "25+/-3.9" , "179.3+/-5.6" , 39.3
806 , "PCCS1 030 G328.27+00.35 "  ,, 238.57375 , -53.27917 , 328.27499 , 0.347 , "1.2e+4+/-2756.2" , "4.6e+4+/-3.0e+4" , "9.0e+4+/-3301.8" , "-" , 1.8 , "Not available" , 0 , 1 , " " , "-" , "-" , "-" , -9.9
807 , "PCCS1 030 G004.16+35.51 "  ,, 238.58958 , -4.81194 , 4.159 , 35.507 , "507.3+/-113.5" , "727.4+/-354.4" , "116+/-51.2" , "1011.2+/-82.9" , 1.8 , "No" , 0 , 0 , " " , "56.1+/-5.5" , "32.3+/-3.2" , "142.8+/-5.8" , 42.6
808 , "PCCS1 030 G311.18-19.48 "  ,, 239.26667 , -79.2425 , 311.17599 , -19.477 , "801.5+/-121.3" , "299.4+/-330.6" , "502.3+/-44.8" , "641.1+/-55.1" , 1.8 , "No" , 0 , 2 , " " , "52.5+/-1.7" , "21.4+/-2.2" , "163+/-3.8" , 33.5
809 , "PCCS1 030 G104.84+39.23 "  ,, 239.50917 , 70.68472 , 104.843 , 39.227 , "331.1+/-77.8" , "314.6+/-168.3" , "346.3+/-25.3" , "411+/-43.8" , 1.8 , "No" , 0 , 1 , " " , "61.1+/-5.2" , "25.1+/-3.2" , "57.3+/-4.6" , 39.1
810 , "PCCS1 030 G053.84+48.71 "  ,, 240.53333 , 33.52 , 53.843 , 48.713 , "644.5+/-133" , "998.8+/-267.3" , "838.3+/-46.3" , "1244.1+/-81.3" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G053.85+48.71" , "53.7+/-4.2" , "34.4+/-2.7" , "6.5+/-5.8" , 43
811 , "PCCS1 030 G345.48+16.96 "  ,, 240.92708 , -29.61389 , 345.47699 , 16.961 , "558.3+/-135.9" , "462.7+/-324.8" , "299.6+/-47.8" , "858.7+/-94.9" , 1.8 , "No" , 0 , 2 , " " , "74.7+/-5.2" , "30.7+/-4.3" , "149.2+/-4.8" , 47.9
812 , "PCCS1 030 G023.13+42.14 "  ,, 240.99667 , 11.16667 , 23.134 , 42.144 , "466.2+/-110.9" , "608.3+/-258.2" , "534.7+/-41.9" , "1447.9+/-94.5" , 1.8 , "Yes" , 0 , 2 , " " , "72+/-6.3" , "42.6+/-4" , "33.2+/-4.8" , 55.4
813 , "PCCS1 030 G088.42+44.72 "  ,, 241.12333 , 57.34417 , 88.416 , 44.716 , "578.2+/-84.5" , "949.4+/-180.9" , "837+/-24.6" , "1242+/-40.8" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G088.36+44.74" , "45.7+/-1.8" , "40.4+/-1.6" , "85.1+/-10.8" , 43
814 , "PCCS1 030 G335.16+05.74 "  ,, 241.14958 , -44.70639 , 335.15701 , 5.744 , "1356.9+/-192.1" , "1728.1+/-620.9" , "1636.3+/-83.2" , "1915.3+/-122.9" , 1.8 , "No" , 0 , 2 , " " , "44+/-3.2" , "30.6+/-2.2" , "138.9+/-7.1" , 36.7
815 , "PCCS1 030 G029.42+43.41 "  ,, 241.78375 , 15.88667 , 29.417 , 43.413 , "582.8+/-100.4" , "721+/-263.9" , "591+/-41.5" , "945.6+/-69.3" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G029.36+43.41" , "53.4+/-4.5" , "31.1+/-2.7" , "170+/-5.3" , 40.8
816 , "PCCS1 030 G023.00+40.77 "  ,, 242.2025 , 10.45778 , 23.002 , 40.767 , "775.4+/-108" , "979+/-339.7" , "692.5+/-43.9" , "991.7+/-58.9" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G022.98+40.79" , "35.1+/-2.3" , "32.7+/-2.2" , "58.9+/-33.4" , 33.9
817 , "PCCS1 030 G002.79+29.66 "  ,, 242.46125 , -9.36444 , 2.785 , 29.664 , "527.6+/-127.7" , "660.1+/-558.7" , "134.7+/-63.6" , "457.5+/-71.4" , 1.8 , "No" , 0 , 0 , " " , "37.3+/-6.3" , "25.1+/-4.2" , "117.7+/-15.7" , 30.6
818 , "PCCS1 030 G354.91+23.54 "  ,, 242.53333 , -18.68806 , 354.909 , 23.545 , "823.6+/-156.4" , "2406.2+/-706.5" , "1593.9+/-86.5" , "-" , 1.8 , "Not available" , 0 , 2 , "PLCKERC030 G354.78+23.68" , "-" , "-" , "-" , -9.9
819 , "PCCS1 030 G339.21+08.46 "  ,, 242.65625 , -39.98194 , 339.20801 , 8.465 , "1192.7+/-159.4" , "689.9+/-603.8" , "836.7+/-60.4" , "912.9+/-67.5" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G339.21+08.49" , "49.3+/-1.3" , "20+/-1.8" , "120.7+/-3.3" , 31.4
820 , "PCCS1 030 G033.90+43.63 "  ,, 242.80208 , 18.99556 , 33.899 , 43.629 , "436.7+/-97.4" , "733.7+/-313" , "621.3+/-41.4" , "1820.2+/-115.4" , 1.8 , "Yes" , 0 , 2 , " " , "94.6+/-1.5" , "38+/-3.2" , "31.6+/-2.7" , 59.9
821 , "PCCS1 030 G331.42-00.14 "  ,, 242.97125 , -51.56472 , 331.42001 , -0.137 , "6.3e+4+/-3293.8" , "1.6e+5+/-3.2e+4" , "1.3e+5+/-3291.4" , "3.7e+5+/-7760.8" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G331.47-00.07" , "91.7+/-3" , "42.8+/-1.3" , "169.6+/-1" , 62.7
822 , "PCCS1 030 G055.14+46.37 "  ,, 243.43208 , 34.2075 , 55.144 , 46.369 , "1790.6+/-116.8" , "1822.4+/-357.1" , "1573.2+/-56.2" , "1803.9+/-71.1" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G055.12+46.38" , "35+/-1.5" , "31.2+/-1.4" , "29.6+/-13.9" , 33
823 , "PCCS1 030 G325.33-07.21 "  ,, 243.83 , -60.87528 , 325.33401 , -7.213 , "2073.1+/-152.8" , "1994.9+/-316.9" , "1931.4+/-49.6" , "2139.4+/-65.7" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G325.31-07.24" , "40.6+/-1.4" , "27.1+/-0.9" , "148.8+/-3" , 33.2
824 , "PCCS1 030 G355.53+22.33 "  ,, 243.89625 , -19.07222 , 355.534 , 22.329 , "818.6+/-191.3" , "2251+/-683.2" , "1694.3+/-136.6" , "-" , 1.8 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
825 , "PCCS1 030 G017.99+36.44 "  ,, 244.13875 , 4.945 , 17.989 , 36.437 , "507.2+/-112.9" , "791.4+/-267.4" , "638.3+/-41.7" , "879.7+/-64.4" , 1.8 , "No" , 0 , 2 , " " , "43+/-3.6" , "34.3+/-2.9" , "51.5+/-13.1" , 38.4
826 , "PCCS1 030 G326.95-05.93 "  ,, 244.33375 , -58.82889 , 326.95499 , -5.925 , "2178.8+/-156.9" , "2438.7+/-343" , "2026.9+/-60.9" , "2493.7+/-72.9" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G326.96-05.90" , "38.5+/-1.3" , "30.5+/-1" , "128.2+/-5.1" , 34.3
827 , "PCCS1 030 G313.40-18.86 "  ,, 244.375 , -77.31528 , 313.397 , -18.859 , "1434.8+/-126" , "1689.8+/-285.7" , "1628.9+/-40.4" , "1600.8+/-53.9" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G313.38-18.85" , "37.6+/-1.4" , "29+/-1.1" , "173.5+/-5.3" , 33
828 , "PCCS1 030 G039.68+43.06 "  ,, 244.78125 , 22.81028 , 39.676 , 43.058 , "476.9+/-97.1" , "373.3+/-264.5" , "341.3+/-41.3" , "348.7+/-47.8" , 1.8 , "No" , 0 , 2 , " " , "29.3+/-4.2" , "23.6+/-3.4" , "165.6+/-25.9" , 26.3
829 , "PCCS1 030 G351.27+17.19 "  ,, 245.11 , -25.49528 , 351.26901 , 17.189 , "2419.7+/-299.4" , "7500.2+/-1706.7" , "5538.6+/-256.4" , "1.6e+4+/-553.2" , 1.8 , "Yes" , 0 , 2 , " " , "88+/-4.7" , "40.8+/-2" , "165.7+/-1.7" , 59.9
830 , "PCCS1 030 G076.28+44.53 "  ,, 245.13375 , 49.04833 , 76.278 , 44.532 , "438.6+/-103.7" , "720.8+/-286" , "582.8+/-36.4" , "1290.9+/-79.2" , 1.8 , "Yes" , 0 , 2 , " " , "51.9+/-4.5" , "50.3+/-4.4" , "123.2+/-79.1" , 51.1
